Traceback (most recent call last):
  File "/home/ubuntu/clawd/scripts/email_notify_daemon.py", line 32, in <module>
    logging.FileHandler(LOG_FILE),
2026-02-03 16:38:22,326 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:38:22,383 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:38:22,383 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:40:22,654 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:40:22,654 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:40:22,725 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:40:22,725 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:42:22,980 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:42:22,980 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:42:23,037 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:42:23,037 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:44:23,348 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:44:23,348 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:44:23,405 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:44:23,405 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:46:23,650 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:46:23,650 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:46:23,713 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:46:23,713 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:48:23,985 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:48:23,985 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:48:24,048 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:48:24,048 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:50:24,340 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:50:24,340 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:50:24,400 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:50:24,400 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:52:24,659 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:52:24,659 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:52:24,723 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:52:24,723 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:54:24,972 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:54:24,972 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:54:25,032 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:54:25,032 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:56:25,302 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:56:25,302 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:56:25,362 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:56:25,362 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:58:25,619 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:58:25,619 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 16:58:25,707 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 16:58:25,707 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:00:25,953 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:00:25,953 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:00:26,014 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:00:26,014 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:02:26,259 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:02:26,259 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:02:26,319 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:02:26,319 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:04:26,584 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:04:26,584 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:04:26,640 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:04:26,640 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:06:26,907 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:06:26,907 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:06:26,967 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:06:26,967 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:08:27,235 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:08:27,235 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:08:27,301 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:08:27,301 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:10:27,556 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:10:27,556 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:10:27,619 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:10:27,619 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:12:27,890 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:12:27,890 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:12:27,949 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:12:27,949 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:14:28,198 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:14:28,198 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:14:28,262 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:14:28,262 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:16:28,545 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:16:28,545 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:16:28,608 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:16:28,608 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:18:28,859 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:18:28,859 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:18:28,931 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:18:28,931 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:20:29,182 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:20:29,182 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:20:29,254 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:20:29,254 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:22:29,496 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:22:29,496 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:22:29,563 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:22:29,563 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:24:29,820 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:24:29,820 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:24:29,879 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:24:29,879 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:26:30,126 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:26:30,126 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:26:30,195 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:26:30,195 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:28:30,446 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:28:30,446 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:28:30,507 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:28:30,507 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:30:30,749 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:30:30,749 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:30:30,809 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:30:30,809 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:32:31,072 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:32:31,072 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:32:31,132 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:32:31,132 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:34:31,381 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:34:31,381 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:34:31,440 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:34:31,440 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:36:31,726 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:36:31,726 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:36:31,793 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:36:31,793 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:38:32,039 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:38:32,039 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:38:32,104 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:38:32,104 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:40:32,360 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:40:32,360 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:40:32,422 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:40:32,422 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:42:32,675 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:42:32,675 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:42:32,738 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:42:32,738 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:44:32,994 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:44:32,994 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:44:33,065 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:44:33,065 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:46:33,319 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:46:33,319 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:46:33,380 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:46:33,380 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:48:33,617 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:48:33,617 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:48:33,676 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:48:33,676 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:50:33,930 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:50:33,930 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:50:33,989 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:50:33,989 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:52:34,253 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:52:34,253 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:52:34,329 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:52:34,329 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:54:34,575 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:54:34,575 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:54:34,638 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:54:34,638 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:56:34,901 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:56:34,901 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:56:34,961 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:56:34,961 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:58:35,243 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:58:35,243 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 17:58:35,301 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 17:58:35,301 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 18:00:35,565 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 18:00:35,565 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 18:00:35,682 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 18:00:35,682 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 18:02:35,929 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 18:02:35,929 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 18:02:35,992 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 18:02:35,992 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 18:04:36,245 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 18:04:36,245 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 18:04:36,303 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 18:04:36,303 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 18:06:36,558 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 18:06:36,558 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 18:06:36,619 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 18:06:36,619 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 18:08:36,867 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 18:08:36,867 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 18:08:36,925 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 18:08:36,925 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 18:10:37,164 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 18:10:37,164 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-03 18:10:37,242 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-03 18:10:37,242 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
